"p.value"	"fc"
"156"	0.754541220320923	-1.17794864645327
"157"	0.149802907729815	-1.70910951027972
"158"	0.582758370083764	-1.11441433024288
"159"	0.670551093835922	-1.10031545512279
"160"	0.609381410823897	1.2850199020285
"161"	0.0019523470293389	-3.08435856305852
"162"	0.132009327751799	-1.4451047565262
"163"	0.000785397392871597	-3.00213512608772
"164"	0.66945822415943	1.38793140635822
"165"	0.087238777722701	-2.37141684741598
"166"	3.20704148461252e-05	95.9530629437612
"167"	0.142107703135494	2.29168676097479
"168"	0.839831248542228	1.06992557727961
"169"	0.00320265027248422	-3.03385703729719
"170"	0.0297122324417735	-2.86382223954114
"171"	0.608619870478061	-1.09678501166932
"172"	0.583013581742511	1.29376414710064
"173"	0.00462763333990588	3.64692222895369
"174"	0.465230836590002	1.39811311310896
"175"	0.543921914054621	-1.18112765292393
"176"	0.003465033447447	-2.86498798984807
"177"	0.541002831918	1.16497457983948
"178"	0.521007834815053	1.13643294730508
"179"	0.0222214917941667	-1.7411822828081
"180"	0.243484495436506	-1.43064709077543
"181"	0.0294172230630177	2.66740918809286
"182"	0.39686682172606	1.1902929519005
"183"	0.0117874441820991	2.27424517324499
"184"	0.573905512763263	-1.20766446360316
"185"	0.003751338973815	6.13183612121954
"186"	0.738626238101426	-1.12542485029637
"187"	0.186923425130634	-1.42470883574662
"188"	0.195335530422829	-1.39490830733338
"189"	0.747105649701934	1.13171415857967
"190"	0.0133760390308562	2.37398270554472
"191"	0.72163506357639	-1.17601889504437
"192"	0.193269559956652	1.37729468682517
"193"	0.00635986024301647	-1.96695616489872
"194"	0.791880680373485	-1.09299905970798
"195"	0.769519323321537	-1.08984217663391
"196"	0.0780823197288594	2.92367907237197
"197"	0.435597018047444	-1.17576923887611
"198"	0.552506540682699	1.11728976303057
"199"	0.144610832706702	3.27555927713636
"200"	0.536613539087804	1.11105837518028
"201"	0.449639634995058	1.27752089586199
"202"	0.19208456474789	2.06385726672774
"203"	0.000285895426791097	25.7073311922914
"204"	0.398113274593598	1.5005881588796
"205"	0.283082598147714	-1.52988051535695
"206"	0.80647247157651	-1.08049747833405
"207"	0.07218068007574	-2.36911978119005
"208"	0.0813627144289011	1.56621102422799
"209"	0.500181515072642	-1.1854822399912
"210"	0.0585645094764427	1.39851043121721
"211"	0.892258487060392	-1.05729525418784
"212"	0.102420890776504	-1.5728920236105
"213"	0.354971722325107	-1.31510763264975
"214"	0.8131164147088	1.06779703061833
"215"	0.997536130763296	1.00125994521856
"216"	0.98011776821831	-1.00582136961986
"217"	0.765711271514439	-1.07865223560168
"218"	0.212447733708219	-1.35987832456434
"219"	0.0187825120253678	2.51687876149619
"220"	0.685436277321061	-1.12492485619215
"221"	0.73670129111039	1.15453074581266
"222"	0.0857931932060079	-1.7629520269046
"223"	0.200939285376197	-2.08838765438335
"224"	0.0721853088557935	-1.57520327751661
"225"	0.520771757686888	-1.53004875196793
"226"	0.0772695824849546	-1.56903219632587
"227"	0.617307413881893	-1.09128024344291
"228"	0.554091472566346	1.51459851800402
"229"	0.501818759026743	1.1745308501842
"230"	0.0774824987017045	1.97837630597336
"231"	0.984430283651156	1.00329277284165
"232"	0.00151746934194717	36.601509833543
"233"	0.0762192921416416	-1.6176473784565
"234"	0.0259453259632997	-1.82027200612386
"235"	0.386731985451361	-1.37714664958098
"236"	0.0345715283977825	3.3668210477003
"237"	0.119475730279404	-2.12048456771353
"238"	0.254159635405225	1.47743695228475
"239"	0.783230873285242	-1.12205927996231
"240"	0.284217654046758	-1.56870705141623
"241"	0.224311725104036	-1.61312953209086
"242"	0.0196439664495218	-1.8483416037165
"243"	0.968226615362384	-1.0109568647775
"244"	0.00378373548214923	-3.999999999995
"245"	0.0426518864986584	1.67421354860225
"246"	0.602860949870434	1.19254326672551
"247"	0.246496412294702	-1.45375272306731
"248"	0.777394026653997	-1.06892345841359
"249"	0.701626764768901	-1.28632126921916
"250"	0.00815933478330362	-4.064216531486
"251"	0.662223706427455	-1.16039542212164
"252"	0.371375257616905	1.83497483682717
"253"	0.252621214673435	1.4049764630204
"254"	0.920908852842927	1.05632475241728
"255"	0.0084813322382284	-3.39793882439078
"256"	0.275906374716101	-1.94436437468996
"257"	0.116719871829582	-1.97196609548392
"258"	0.0276650874300252	6.95458320384742
"259"	0.184016809420743	2.93294924043237
"260"	0.106917120674929	-2.48771686071476
"261"	0.200019021178073	-2.17868344615702
"262"	0.0713179182056193	1.68119684394614
"263"	0.145091599947575	-1.84825746258584
"264"	0.0675369398513808	1.80356756024481
"265"	0.0629184573753121	-2.89471189377092
"266"	0.179703621197548	1.51272161812139
"267"	0.0268543985606519	-3.05962586599497
"268"	0.764813232485186	1.10495842212966
"269"	0.828210716116666	-1.08804736369733
"270"	0.0832183595476667	1.67090417530087
"271"	0.040875123758251	1.83060927789898
"272"	0.182675888499495	-1.51676472623157
"273"	0.54239311112157	-1.17917076093372
"274"	0.159792385370391	-1.47093921608817
"275"	0.281411445428472	2.11225017969333
"276"	0.22225676681344	2.33671097228126
"277"	0.213727197845546	1.34016049600094
"278"	0.0339146830438949	-1.77745728914199
"279"	0.698761053642983	1.08818083667941
"280"	0.103737479700183	-2.50055677213352
"281"	0.307409578222226	1.34577588715727
"282"	0.713627502385475	-1.13023674970692
"283"	0.00646727766381003	-2.66085929039519
"284"	0.237683347032697	-1.98107845022728
"285"	0.0732057732301755	-1.66856697077344
"286"	0.0437019235887478	-2.50662974086675
"287"	0.727692673047804	1.14086405808252
"288"	0.0697029252798863	5.21699811569966
"289"	0.0211116601334282	-2.16918946632688
"290"	0.922150666300611	-1.05345980227096
"291"	0.227964435331309	-1.37522740629829
"292"	0.191093561631984	-2.26104834443612
"293"	0.0656573557592962	1.97733956737045
"294"	0.450998247701703	-1.55067029745489
"295"	0.647616708168951	-1.30963166558374
"296"	0.00461118165441832	-3.51552950235182
"297"	0.35000524364848	1.34507585632934
"298"	0.186744738401161	2.20401992400483
"299"	0.0155982646434481	-3.81790556336892
"300"	0.0602537661762149	2.4716313096335
"301"	0.0889289271324228	1.9773174229421
"302"	0.118057768972009	2.71577580401439
"303"	0.0178945033315569	2.84386389877844
"304"	0.283061882668225	1.43252949274579
"305"	0.778056063817576	1.09329099615819
"306"	0.464308636451912	1.50652305986963
"307"	0.91480702727898	-1.04874479230997
"308"	0.645641913592322	-1.13756122562672
"309"	0.603538905238972	1.54267091559011
"310"	0.257705974909321	-1.42775214263161
"311"	0.589738408043798	1.13471988103549
"312"	0.20393138956276	-1.9100559493479
"313"	0.827447126217317	1.09181487594279
"314"	0.335814681499284	1.31845674815996
"315"	0.24089979704862	-1.60914549547501
"316"	0.819782017339849	1.11369976298772
"317"	0.479282463191601	1.38071567689543
"318"	0.700975885907068	1.17519975903091
"319"	0.0108046029936676	7.38861932283888
"320"	0.013613151274016	5.04031728414227
"321"	0.855069158262993	-1.14473951408718
"322"	0.446418817484865	1.66758796394837
"323"	0.243858169787502	1.48979064759871
"324"	0.0731394743840651	-1.76983775286088
"325"	0.0709947330903653	-2.40629819653574
"326"	0.290256327777118	1.81204335449417
"327"	0.0163614618360366	2.78770842139329
"328"	0.626845291093364	-1.15717426772637
"329"	0.19670919062358	-1.38548977491461
"330"	0.506365758221212	-1.44980304048021
"331"	0.899832431737104	1.04114441749204
"332"	0.132600292044939	1.44367437229293
"333"	0.211083359188298	-1.91309099213078
"334"	0.259050424954316	-1.39641103796421
"335"	0.189627502594273	-2.26317123778238
"336"	0.0014658432986477	16.8083909032669
"337"	0.120305405614341	1.86791618054666
"338"	0.349055226020203	1.43858575600827
"339"	0.184199408636464	-1.46612814208806
"340"	0.400555631962087	1.34234944790829
"341"	0.0799268114685319	1.88796398276358
"342"	0.861866686271952	-1.16054702951881
"343"	0.112685887478992	-2.23691371118574
"344"	0.31770661195587	1.41269991623885
"345"	0.478391120751007	1.2361946509371
"346"	0.536659478719274	-1.25238773286425
"347"	0.151474133925781	-2.03723098543224
"348"	0.746923316513404	1.12099268570985
"349"	0.171309607803999	-1.67318189020289
"350"	0.442966293547701	1.27987018525583
"351"	0.397689317279578	-1.3719555495976
"352"	0.00789547577273038	-3.58563389305038
"353"	0.109510882631053	2.14205085662155
"354"	0.115231153993212	-2.56723432203481
"355"	0.500374642032241	1.27162202712089
"356"	0.126875655917901	-2.01510068822831
"357"	0.398689308083154	-1.25382441053844
"358"	0.101611598598019	-2.90523257159054
"359"	0.0224127878595281	2.47220656110095
"360"	0.375727198052309	-1.99554885000498
"361"	0.267668253495314	-1.94289968975891
"362"	0.464238816568375	1.56341341863194
"363"	0.331151979556663	-1.59019568336489
"364"	0.120541262365826	-1.82073481042168
"365"	0.850915197048341	1.14097738233759
"366"	0.103482081523518	1.52188134060251
"367"	0.00484638411319293	-4.42659139655609
"368"	0.853024947244779	1.08117085365593
"369"	0.42170341686089	-1.43511907774819
"370"	0.941085661110871	-1.03728692541012
"371"	0.138379557410998	-1.61771216308443
"372"	0.73739356971524	1.13041619342048
"373"	0.0494169747182013	-2.63068754351734
"374"	0.876915089734997	1.05922961859327
"375"	0.509434003616087	-1.16439801077682
"376"	0.0990802030103376	5.85578372544697
"377"	0.29623385313191	-1.29972151265402
"378"	0.572216588336785	-1.40734396447679
"379"	0.224130514560696	-1.66005604203355
"380"	0.144048500735368	-2.62974303487141
"381"	0.230606586130646	-1.95248002415409
"382"	0.397308132354546	-1.34849539279723
"383"	0.55758806749312	-1.28387875794726
"384"	0.700424072586708	-1.14586276635621
"385"	0.85745904135045	1.16659946413813
"386"	0.138286631751489	3.40850950235006
"387"	0.10903481107946	3.999999999996
"388"	0.282748907194169	-1.57353048653948
"389"	0.823234199928429	-1.13201381055277
"390"	0.0391902292680421	3.46134371614329
"391"	0.85597110411557	1.07867491894292
"392"	0.452067308993582	1.94053245827365
"393"	0.495133365990902	-1.34881480892032
"394"	0.25533356427013	1.47626269725449
"395"	0.338456639691939	-1.72285241981045
"396"	0.28554369310332	-1.29088433449788
"397"	0.0375324730874597	-1.96920350100859
"398"	0.1255369184368	-2.49931608458135
"399"	0.0808676352108501	1.63208091103413
"400"	0.267908128413608	1.28834864401657
"401"	0.522925648815617	-1.26258785382358
"402"	0.512068357582679	1.46710852054392
"403"	0.224518001727852	2.3876908000846
"404"	0.273596746229525	2.46063313697099
"405"	0.349394116232037	1.43821333644601
"406"	0.00967384596756912	-2.71354610574914
"407"	0.0356045207326409	-2.956143092296
"408"	0.723186338607253	-1.25767865119032
"409"	0.393052786106573	1.64508436319148
"410"	0.238661198176977	-1.73378348558057
"411"	0.00104794866245199	97919.4942621477
"412"	0.085367284116302	2.19799005930546
"413"	0.00167810025991153	-4.35544511979218
"414"	0.258644556001589	1.69520405957675
"415"	0.0636621162288026	2.68544806501251
"416"	0.980044384003004	-1.01124927742789
"417"	0.494784773835601	1.68412911344726
"418"	0.109094754712893	-1.83854269857711
"419"	0.822207611689355	1.12124764151018
"420"	0.406896760654852	1.42859379481668
"421"	0.417204239924885	1.21994039246354
"422"	0.124962857169154	2.24910710657495
"423"	0.347364717980227	1.83792422621125
"424"	0.0764329343450963	2.1585768028805
"425"	0.0743299720483417	-2.24271665408651
"426"	0.820184805163904	-1.09549555207881
"427"	0.210570496406158	-1.91667302260366
"428"	0.00912729629074817	5.52523882092702
"429"	0.568970686923203	-1.22760417546613
"430"	0.0884543517467755	-2.12330602026042
"431"	0.177223430723289	2.22552117526309
"432"	0.113269265399952	-2.64586356747832
"433"	0.284912173591824	-1.57335958839705
"434"	0.0395298077333273	3.999999999995
"435"	0.826465238029173	1.11231829069238
"436"	0.656026117124422	-1.87342879516564
"437"	0.163008420432158	-1.99990747030484
"438"	0.0634949621490465	4.28853426727579
"439"	0.0084800638541229	10.8796978870573
"440"	0.0246920039760708	7.9072584914189
"441"	0.223281267720947	-2.18239386736004
"442"	0.288798842547177	-2.41910448019504
"443"	0.146362161436543	-1.68500398482006
"444"	0.285226539065417	2.13578454303847
"445"	0.362367444326565	2.03529554272612
"446"	0.856445731867715	1.07840367332466
"447"	0.472962605342543	1.71503216999599
"448"	0.2735123837745	1.62728315698117
"449"	0.160215054864599	1.97775228629971
"450"	0.139563820339735	-1.65041648614268
"451"	0.471639400033405	-1.17490075998539
"452"	0.166294442239631	-1.71942477724819
"453"	0.861908966014171	-1.12922414749471
"454"	0.301415620939479	2.06418495465266
"455"	0.283386919632718	1.6326895881671
"456"	0.602323966505138	1.64052140771153
"457"	0.264627551016575	-2.03573410071878
"458"	0.564516792959757	-1.45678949689433
"459"	0.364818987531211	-1.62469301047586
"460"	0.0692300001982755	-2.02927661962879
"461"	0.903382125988706	1.08081314990087
"462"	0.000131231641587181	99999.9294472273
"463"	0.141303600937902	5.94842331899862
"464"	0.0400385044444861	-4.52740269779351
"465"	0.799079018229648	-1.10091970367307
"466"	0.0221227720201621	-3.20236813061281
"467"	0.928881181643652	1.06582214886022
"468"	0.520115531943271	1.3898690518179
"469"	0.636941316592081	-1.23564362967
"470"	0.61640739019113	1.22984025082796
"471"	0.104856066058209	1.66942289481847
"472"	0.483050682183319	1.29343879355863
"473"	0.0748159944339025	-1.58873977689099
"474"	0.526085808280274	-1.37823157965422
"475"	0.0493197071715023	-2.58412015270785
"476"	0.258421001012188	1.69561495013471
"477"	0.236214692205879	-1.75478567626829
"478"	0.0882662306720521	-2.03117803067534
"479"	0.532452748229409	-1.75010917288598
"480"	0.232076902849267	-1.53357658693789
"481"	0.807258024600315	-1.11241442311598
"482"	0.804456518019326	1.17036934254919
"483"	0.845719122392397	-1.06431278264953
"484"	0.107343285420642	-1.34777920700367
"485"	0.651107030418853	1.51232063816904
"486"	0.977601030404501	-1.01107364235711
"487"	0.262001936968779	-1.6431611246995
"488"	0.117825307427786	2.31551400307595
"489"	0.146936682496873	-2.02266819891763
"490"	0.528546949837251	1.31852678237406
"491"	0.0461498393200486	-1.64921032281768
"492"	0.161832991769765	2.3251952124424
"493"	0.96186876603376	1.03546837108636
"494"	0.82177210775551	1.10907463914539
"495"	0.12694786620032	-3.45191010708228
"496"	0.253569954165303	-2.017129599475
"497"	0.636289214020448	-1.23614718773814
"498"	0.167142154398234	-1.54071791345014
"499"	0.0411008937585729	3.36281020413341
"500"	0.0319792656339669	3.46209279210098
"501"	0.156961397319703	-2.02293623626927
"502"	0.173789610753888	4.9599029515185
"503"	0.113636938539347	4.17475775068955
"504"	0.113636938539347	4.17475775068955
"505"	0.518839358891792	1.71572374496473
"506"	0.663176637833412	1.25100862659071
"507"	0.258597649119794	1.6952902121415
"508"	0.0917570085214909	3.43399829596742
"509"	0.0846878561609486	4.10200456202234
"510"	0.650738027268603	1.51301600122892
"511"	0.749261043601942	1.23832521335265
"512"	0.0180371492043139	8.90286813793815
"513"	0.340726064993176	1.31894277638749
"514"	0.57212567527358	-1.48785239682409
"515"	0.514679103305927	1.6567624688156
"516"	0.324339226802866	-2.30748880323819
"517"	0.750445810650337	-1.21188801672126
"518"	0.0221727749273476	-3.64151575073028
"519"	0.292845764362259	-1.88581887831855
"520"	0.0311124551747185	-4.569775941435
"521"	0.365437727172101	2.22518005562037
"522"	0.740940931335296	1.21197785563817
"523"	0.319750713428505	-1.96065148819154
"524"	0.0942625526764799	1.95878302667747
"525"	0.777457985634567	1.18625906930324
"526"	0.161715652612411	-2.10729453552456
"527"	0.985257855993459	-1.01175501245141
"528"	0.304039462340923	-1.68561647378972
"529"	0.570807717160844	-1.16072119862647
"530"	0.0153984211042703	-3.59574576504948
"531"	0.213869305855697	-2.11904529318553
"532"	0.589483333871882	-1.20050265073007
"533"	0.15736936399698	-2.37320685884207
"534"	0.960885443913945	-1.03592293648043
"535"	0.764511747689196	1.20919503913351
"536"	0.13582939107694	1.88834715326125
"537"	0.504576724180629	1.78165187052702
"538"	0.914171653350108	1.09152764750551
"539"	1.92740143006139e-05	-13.8406363995293
"540"	0.019283196142148	2.78813104427645
"541"	0.770103887882097	-1.1797841469907
"542"	0.472557937013486	-1.2987836962614
"543"	0.0373352891798776	-2.14842184629515
"544"	0.846551487192355	1.13961189093791
"545"	0.474963135151022	-1.39073271281008
"546"	0.0497961645201746	-1.77919081044239
"547"	0.944285694193191	-1.04357894576242
"548"	5.13178254297165e-05	-15.8805266449719
"549"	0.118778716025922	2.37408617549668
"550"	0.0223895403795477	5.43903364478228
"551"	0.725979497331219	-1.26409588629164
"552"	0.03536604263026	-4.4762197465217
"553"	0.706018727337988	1.34342469212314
"554"	0.788211905006756	-1.17829632351633
"555"	0.230164777883604	1.813940769332
"556"	0.269793316342359	-1.58087214279514
"557"	0.570378782799329	-1.32047240139807
"558"	0.352932994226514	-1.7698936570113
"559"	0.352474603402741	2.47270560570076
"560"	0.896714937736227	1.05972561000224
"561"	0.76607479012155	-1.17971146955209
"562"	0.514148851762381	-1.51704080406949
"563"	0.443313669614677	-1.51999573511851
"564"	0.00424923612570133	-5.81538016531726
"565"	0.308866227792543	2.20971882918081
"566"	0.0311499891335505	12.8698066779203
"567"	0.219775190826597	3.97113724137063
"568"	0.438706954290167	-2.02571541057633
"569"	0.00800204663214973	-4.03987286818933
"570"	0.468960284709108	-1.29949336399528
"571"	0.841741584298294	-1.07821046278482
"572"	0.107496208981185	-1.91013336372909
"573"	0.855605307751208	1.07888434358193
"574"	0.169037125683829	-1.72004549138542
"575"	0.524232185731362	1.73204402905351
"576"	0.800350364364133	-1.17915411479454
"577"	0.152486083749989	2.9656576011533
"578"	0.955810245805706	1.02441709027041
"579"	0.166610242207811	-1.71873449268115
"580"	0.139946898480502	-2.19069034158613
"581"	0.144764025336396	2.48762656801959
"582"	0.450299060607651	-1.47134865976924
"583"	0.0936330129464791	-3.999999999995
"584"	0.369459202043563	-1.33535127585022
"585"	0.620085261465053	-1.26414334341233
"586"	0.0988078686529362	-2.52881496574807
"587"	0.66093477299481	-1.27995050453999
"588"	0.796175989755654	-1.14635451718962
"589"	0.00375214666764365	12.8554533325505
"590"	0.080890214035517	8.91745098127326
"591"	0.534876138581017	1.8489348228394
"592"	0.486905584197475	1.64824187384949
"593"	0.988699308301065	-1.01163205092655
"594"	0.862538437351194	-1.04694071515905
"595"	0.0744412806889396	-3.20306530954891
"596"	0.248817265383308	3.42288153934513
"597"	0.354173992459628	-1.76732874116971
"598"	0.0231412515277042	7.91135353867413
"599"	0.705888061806767	-1.39112235187761
"600"	0.985556712226121	-1.01151525164448
"601"	0.0716286323369134	-2.61720203831057
"602"	0.983535681731066	-1.01109184197125
"603"	0.0509624069897144	-2.52785462022735
"604"	0.0376930167344194	3.90709242816022
"605"	0.693599752755932	-1.3489381769656
"606"	0.00204768757194202	-11.4177173253033
"607"	0.501407332595029	-1.49885148456936
"608"	0.195186685766782	-2.02233179030278
"609"	0.382584200495661	-1.60703857867472
"610"	0.140395659323343	-2.01797565773128
"611"	0.715905519038474	1.31196423276651
"612"	0.493197020626014	-1.58811691127808
"613"	0.573361672087207	-1.41194506689312
"614"	0.627027925928694	1.4665015296228
"615"	0.627027925928694	1.4665015296228
"616"	0.315144239855711	-1.92820723491678
"617"	0.979738464715909	-1.01058178120613
"618"	0.0705285300990508	-3.47353968151457
"619"	0.527320056615531	-1.51037041035758
"620"	0.966835066337044	-1.01506236272521
"621"	0.519763947089295	1.64202308392295
"622"	0.711600394478075	-1.31098683724642
"623"	0.577684545195384	-1.34865347499594
"624"	0.881278698409597	1.05513048110747
"625"	0.900398654319901	-1.06521714058252
"626"	0.818874818740302	1.21920294717895
"627"	0.248817265383308	3.42288153934513
"628"	0.415292440687151	1.98397905183096
"629"	0.195922976187581	-2.09443507064358
"630"	0.475515270667421	1.44033856429047
"631"	0.0215340706886245	-2.76314553409736
"632"	0.139470362080632	-2.57581776568026
"633"	0.196832063596047	-3.00978684166058
"634"	0.318855647115265	-2.07943279522355
"635"	0.906642905996389	1.03642293429138
"636"	0.0134504726494091	-2.59010820312404
"637"	0.18462411878562	-1.84738285847962
"638"	0.565818922201329	-1.37766942603276
"639"	0.0273956549228056	3.16548555392407
"640"	0.109833351430735	3.41603497778467
"641"	0.372458915524784	1.73054876277095
"642"	0.451820894339631	-1.44455036575736
"643"	0.148971214088091	1.95928581147817
"644"	0.080890214035517	8.91745098127326
"645"	0.219775190826597	3.97113724137063
"646"	0.417738986194854	1.97700395801963
"647"	0.219775190826597	3.97113724137063
"648"	0.578886740427242	-1.34382345355996
"649"	0.606375334433145	1.31900456793477
"650"	0.572168467162933	-1.46283052709364
"651"	0.507255641203258	-1.29239969782769
"652"	0.413748133165267	-1.34404210908366
"653"	0.0120535188743562	-4.06163226637816
"654"	0.424510077229003	-1.51673115789947
"655"	0.0290154579566314	-3.06648127933281
"656"	0.105032060324626	4.94499921917186
"657"	0.244955317340771	-1.74349930107161
"658"	0.147567990423324	-3.67107466600371
"659"	0.551473798762594	-1.27050220893262
"660"	0.146866790721007	-2.02185755176329
"661"	0.205502035525226	2.30831898257541
"662"	0.690736857995501	1.38705893931045
"663"	0.152215083364248	2.96769127100758
"664"	0.704772048216375	1.56991238711893
"665"	0.704772048216375	1.56991238711893
"666"	0.449724846075214	1.48350689327948
"667"	0.750764832318884	1.2366853976921
"668"	0.876577012562808	-1.06360201498022
"669"	0.0833485956441408	-3.540381641499
"670"	0.503226817478336	1.41315284691187
"671"	0.0153430058553153	-5.93742578055824
"672"	0.0117654376162881	-4.65104459160121
"673"	0.0471860144633841	-2.15638975213096
"674"	0.652768335630638	1.17482856086732
